module,difficulty,law_version,system,status,SA,held_out_rmsle,best_rmsle,method,symbolic_equivalent,judge_model,numeric_pass_002,numeric_pass_010,rmsle,law
m10_be_distribution,easy,v1,complex_system,ANSWER,0.0,0.2107,,multivariate_probe+anti_asymptotic,False,gpt41,False,False,2.3012748173386273,9.73017152318e+14 * (omega*T)**0.166186763479 * (omega)**-0.667265312032 * (T)**0.833452075511
m10_be_distribution,easy,v2,vanilla_equation,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,easy,v2,simple_system,ANSWER,1.0,0.0613,,multivariate_probe+compression_tournament,True,gpt41,False,True,0.0018943521887047024,"1.0 / max(1e-300, math.exp(1.05050191801e-14 * (omega) * (T)**-3) - 1.0)"
m10_be_distribution,easy,v2,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,medium,v0,vanilla_equation,ANSWER,0.0,0.3422,,multivariate_probe+verified_fallback,False,gpt41,False,False,0.08687837763333763,"(max(0.0, ((-1.48516506218e-09) * ((omega) * (T)**-1) + 0.629928713487)) ** 1.5)"
m10_be_distribution,medium,v0,simple_system,ANSWER,0.0,0.3876,,balanced_probe+verified_fallback,False,gpt41,False,False,0.012425517402416658,"(max(0.0, ((2.13307795493e-12) * ((omega) * (T)**-2) + (-1.22721748417e-11) * ((omega) * (T)**-0.5) "
m10_be_distribution,medium,v0,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,medium,v1,vanilla_equation,ANSWER,0.0,0.3565,,probe,False,gpt41,False,False,5.085947016933039e-07,95120275233709.77 * (omega ** -0.5) * (T ** -1.0)
m10_be_distribution,medium,v1,simple_system,ANSWER,0.0,0.21,,probe,False,gpt41,False,False,5.085949553815942e-07,95120275233685.44 * (omega ** -0.5) * (T ** -1.0)
m10_be_distribution,medium,v1,complex_system,ANSWER,0.0,0.37,,multivariate_probe+verified_fallback,False,gpt41,False,False,2.302570200974334,"math.sqrt(max(0.0, ((-3.541439544e+21) * ((omega)**-1 * (T)**-4) + (9.0478786557e+29) * ((omega)**-1"
m10_be_distribution,medium,v2,vanilla_equation,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,medium,v2,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,medium,v2,complex_system,ABSTAIN,0.0,,9.9,model_fail,,,,,,
m10_be_distribution,hard,v0,vanilla_equation,ANSWER,1.0,0.0046,,multivariate_probe+anti_asymptotic,True,gpt41,True,True,7.795842802169012e-08,1.0 / (math.exp(1.0513727211e-14 * (omega)**1.5 * (T)**-2) + 1.0)
m10_be_distribution,hard,v0,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,hard,v0,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,hard,v1,vanilla_equation,ANSWER,1.0,0.0177,,multivariate_probe+anti_asymptotic,True,gpt41,True,True,3.747345219600259e-05,"1.0 / max(1e-300, math.exp(1.05138713081e-14 * (omega)**0.5 * (T)**2.29997699912) - 1.0)"
m10_be_distribution,hard,v1,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,hard,v1,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m10_be_distribution,hard,v2,vanilla_equation,ANSWER,1.0,0.0,,multivariate_probe+anti_asymptotic,True,gpt41,True,True,2.8827743078553554e-18,"1.0 / max(1e-300, (-math.log(max(1e-300, 1.0513e-14 * (omega)**1.5 * (T)**-3)) - 1.0))"
m10_be_distribution,hard,v2,simple_system,ANSWER,1.0,0.0,,multivariate_probe+anti_asymptotic,True,gpt41,True,True,2.8827743078553554e-18,"1.0 / max(1e-300, (-math.log(max(1e-300, 1.0513e-14 * (omega)**1.5 * (T)**-3)) - 1.0))"
m10_be_distribution,hard,v2,complex_system,ANSWER,0.0,0.0001,,multivariate_probe+anti_asymptotic,False,gpt41,True,True,0.5246364783845643,"1.0 / max(1e-300, (-math.log(max(1e-300, 0.0162670077705 * (omega)**0.149999994839 * (T)**-0.3000000"
m11_heat_transfer,easy,v0,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,0.0,1.0 * (m ** 1.0) * (c ** 1.0) * (delta_T ** 2.5)
m11_heat_transfer,easy,v0,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,easy,v0,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,easy,v1,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,0.0,1.0 * (m ** 2.5) * (c ** 1.0) * (delta_T ** 1.0)
m11_heat_transfer,easy,v1,simple_system,ANSWER,0.0,0.3387,,balanced_probe+verified_fallback,False,gpt41,False,False,1.738951315705305,0.709646994339 * (m*c)**1.3 * (m)**1.3 * (delta_T)
m11_heat_transfer,easy,v1,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,easy,v2,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,5.508733455767522e-16,1.0 * (m ** 2.5) * (c ** 1.0) * (delta_T ** 2.5)
m11_heat_transfer,easy,v2,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,easy,v2,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v0,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,9.171493780958097e-17,1.0 * (m ** -1.0) * (c ** 1.0) * (delta_T ** -2.5)
m11_heat_transfer,medium,v0,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v0,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v1,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,2.7592525267251485e-16,1.0 * (m ** -2.5) * (c ** 1.0) * (delta_T ** -1.0)
m11_heat_transfer,medium,v1,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v1,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v2,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,2.1398818185998089e-16,1.0 * (m ** -2.5) * (c ** 1.0) * (delta_T ** -2.5)
m11_heat_transfer,medium,v2,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,medium,v2,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,hard,v0,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,3.1153310110428172e-15,0.9999999999999991 * (m ** -3.718281828459044) * (c ** 1.0) * (delta_T ** -2.5)
m11_heat_transfer,hard,v0,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,hard,v0,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,hard,v1,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,1.281942262390777e-16,1.0 * (m ** -2.5) * (c ** 1.0) * (delta_T ** -3.718281828459045)
m11_heat_transfer,hard,v1,simple_system,ANSWER,0.0,0.3032,,balanced_probe+verified_fallback,False,gpt41,False,False,1.1609481628855203,0.864981514928 * (m*c)**-0.5 * (m)**-1.80517986353 * (c)**1.3 * (delta_T)**-3.84902044605
m11_heat_transfer,hard,v1,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,hard,v2,vanilla_equation,ANSWER,1.0,0.0,,probe,True,gpt41,True,True,1.432163020568077e-15,1.0000000000000018 * (m ** -3.718281828459046) * (c ** 1.0) * (delta_T ** -3.718281828459046)
m11_heat_transfer,hard,v2,simple_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
m11_heat_transfer,hard,v2,complex_system,ABSTAIN,0.0,,9.9,model_compile_fail,,,,,,
